,bookID,title,authors,average_rating,  num_pages,ratings_count,text_reviews_count,publication_date
1029,3483,Special Topics in Calamity Physics,Marisha Pessl,3.71,514,32370,4212,8/3/2006
1030,3491,The Dictionary of Corporate Bullshit: An A to Z Lexicon of Empty  Enraging  and Just Plain Stupid Office Talk,Lois Beckwith,4.03,192,82,9,2/14/2006
1031,3493,On Truth,Harry G. Frankfurt/Baruch Spinoza,3.52,112,790,99,10/31/2006
1032,3507,Twelve Sharp (Stephanie Plum  #12),Janet Evanovich,4.15,310,81381,1925,6/20/2006
1033,3509,Sharp Edges,Jayne Ann Krentz,3.86,368,2792,73,7/27/2004
1034,3510,Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy,Sarah Ban Breathnach,4.08,256,317,33,12/31/2001
1035,3513,The Sly Spy (Olivia Sharp  Agent for Secrets #3),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.85,74,51,7,6/14/2005
1036,3516,The Green Toenails Gang (Olivia Sharp  Agent for Secrets #4),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.77,72,41,7,7/12/2005
1037,3519,The Pizza Monster (Olivia Sharp  Agent for Secrets #1),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.54,80,56,7,5/10/2005
1038,3520,The Spy Who Barked (Adam Sharp #1),George E. Stanley,3.43,48,26,5,4/9/2002
1039,3525,Kare First Love  Vol. 9 (Kare First Love  #9),Kaho Miyasaka,4.06,208,612,8,9/12/2006
1040,3529,The World's First Love: Mary  Mother of God,Fulton J. Sheen,4.59,276,641,63,9/1/1996
1041,3530,Kare First Love  Vol. 10 (Kare First Love  #10),Kaho Miyasaka,4.09,208,715,18,12/12/2006
1042,3531,The Tutor's First Love,George MacDonald/Michael R. Phillips,4.08,238,364,21,7/1/2000
1043,3532,First Love,Ivan Turgenev/Constance Garnett,3.78,124,5856,310,9/1/2004
1044,3536,Love @ First Site,Jane Moore,3.41,368,910,74,5/9/2006
1045,3545,First Love  Second Chance,Amanda Clark,3.73,304,13,2,2/22/1995
1046,3554,The Modern Prince: Charles J. Haughey and the Quest for Power,Justin   O'Brien,3.5,212,4,0,4/28/2003
1047,3557,The Modern Prince and Other Writings,Antonio Gramsci,3.89,192,118,9,10/1/1959
1048,3562,Emily of New Moon (Emily  #1),L.M. Montgomery,4.1,339,38411,1366,4/1/1983
1049,3564,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,L.M. Montgomery/Mary Henley Rubio/Elizabeth Hillman Waterston,4.24,410,184,22,11/4/2004
1050,3566,Against the Odds: Tales of Achievement,L.M. Montgomery/Rea Wilmshurst,3.83,246,928,27,11/1/1994
1051,3574,Anne of Avonlea,L.M. Montgomery/Susan O'Malley,4.23,8,63,8,12/1/1998
1052,3577,A Tangled Web,L.M. Montgomery,3.88,288,3760,248,8/1/1989
1053,3579,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),L.M. Montgomery,4.43,2088,98611,1447,10/6/1998
1054,3580,Pat of Silver Bush (Pat  #1),L.M. Montgomery,3.9,288,6082,188,6/1/1988
1055,3581,Sherlock Holmes: The Complete Novels and Stories  Volume I,Arthur Conan Doyle,4.47,1059,24087,554,8/26/1986
1056,3582,The New Annotated Sherlock Holmes: The Complete Short Stories,Arthur Conan Doyle/Leslie S. Klinger,4.64,1878,1411,54,11/30/2004
1057,3583,The New Annotated Sherlock Holmes: The Novels,Arthur Conan Doyle/Leslie S. Klinger,4.53,907,2203,32,11/7/2005
1058,3584,The Science of Sherlock Holmes: From Baskerville Hall to the Valley of Fear  the Real Forensics Behind the Great Detective's Greatest Cases,E.J. Wagner,4.22,244,2037,71,3/1/2006
1059,3585,Sherlock Holmes: A Baker Street Dozen,Arthur Conan Doyle/John Gielgud/Ralph Richardson/Orson Welles,3.96,6,18,4,4/20/2006
1060,3587,Sherlock Holmes: The Unauthorized Biography,Nick Rennison,4.26,304,29,6,10/11/2006
1061,3593,Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19-24),NOT A BOOK,4,0,7,2,10/3/2006
1062,3595,The Mysteries of Sherlock Holmes,Arthur Conan Doyle/Paul Bachem,4.18,218,119,8,10/15/1996
1063,3597,The Complete Adventures and Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.33,334,2184,87,7/1/2001
1064,3599,The Unfortunate Tobacconist & Other Mysteries (Sherlock Holmes 1-6),NOT A BOOK,3.5,0,12,1,10/1/2003
1065,3603,Personal Finance For Dummies,Eric Tyson,3.77,458,114,15,10/1/2006
1066,3604,Personal Finance for Dummies,Eric Tyson/Rich Tennant,3.77,454,925,92,8/1/2003
1067,3631,Catching Alice,Clare Naylor,3.38,328,948,27,10/31/2000
1068,3635,The Dream Giver,Bruce H. Wilkinson/David Kopp/Heather Harpham Kopp,4.26,157,5044,316,9/3/2003
1069,3636,The Giver (The Giver  #1),Lois Lowry,4.13,208,1585589,56604,1/24/2006
1070,3638,The Wish Giver: Three Tales of Coven Tree,Bill Brittain/Andrew Glass,3.83,192,2201,218,4/2/2019
1071,3640,Indian Givers: How the Indians of the Americas Transformed the World,Jack Weatherford,4.11,288,1760,135,11/29/1989
1072,3649,The Last Life,Claire Messud,3.56,400,1426,201,9/28/2000
1073,3650,The Hunters,Claire Messud,3.42,200,406,64,5/18/2003
1074,3651,When the World Was Steady,Claire Messud,3.17,270,481,58,9/1/1995
1075,3656,The Sea,John Banville,3.51,195,19308,1803,8/15/2006
1076,3657,The Sea,John Banville,3.51,195,586,103,12/7/2005
1077,3659,The Book of Evidence (The Freddie Montgomery Trilogy #1),John Banville,3.71,220,3202,278,6/12/2001
1078,3660,Athena (The Freddie Montgomery Trilogy #3),John Banville,3.66,240,387,29,5/28/1996
1079,3661,Doctor Copernicus  (The Revolutions Trilogy #1),John Banville,3.65,242,583,60,10/12/1993
1080,3664,Shroud (The Cleave Trilogy #2),John Banville,3.66,257,974,81,6/8/2004
1081,3665,Ghosts,John Banville,3.61,244,33,3,12/17/1998
1082,3679,On Beauty,Zadie Smith,3.73,445,53736,3657,8/29/2006
1083,3682,A Great and Terrible Beauty (Gemma Doyle #1),Libba Bray,3.79,403,189652,8207,12/9/2003
1084,3684,The Black Book of Hollywood Beauty Secrets,Kym Douglas/Cindy Pearlman,3.37,224,130,16,12/1/2006
1085,3685,Black Beauty,Anna Sewell,3.96,245,208684,3358,3/1/2003
1086,3686,Truth and Beauty,Ann Patchett,3.94,257,31134,2662,4/5/2005
1087,3687,The Life of Graham Greene  Vol. 1: 1904-1939,Norman Sherry,4.11,816,170,21,9/7/2004
1088,3688,Complete Short Stories,Graham Greene/Pico Iyer,4.17,594,1122,69,2/1/2005
1089,3690,The Power and the Glory,Graham Greene/John Updike,4,222,25490,1585,2/25/2003
1090,3692,The Heart of the Matter,Graham Greene,3.99,272,21842,891,10/7/2004
1091,3693,Orient Express,Graham Greene/Christopher Hitchens,3.46,197,2064,220,8/31/2004
1092,3695,Journey Without Maps,Graham Greene/Paul Theroux,3.6,272,1139,70,6/27/2006
1093,3698,The Quiet American,Graham Greene/Robert  Stone,3.97,180,37620,2298,8/31/2004
1094,3701,Collected Short Stories,Graham Greene,3.98,368,295,22,4/1/1993
1095,3705,The Third Man & The Fallen Idol,Graham Greene,3.77,157,1322,109,7/1/1992
1096,3707,The Tenth Man,Graham Greene,3.73,160,2910,220,2/1/1998
1097,3710,The Autograph Man,Zadie Smith,3.16,347,9541,576,6/17/2003
1098,3711,White Teeth,Zadie Smith,3.77,448,102370,5677,6/12/2001
1099,3717,Stranger than Fiction,Chuck Palahniuk,3.57,233,18210,629,5/10/2005
1100,3731,Great Short Works of Herman Melville,Herman Melville/Warner Berthoff,4.04,512,424,13,3/2/2004
1101,3732,Selected Poems of Herman Melville,Herman Melville/Robert Penn Warren,3.77,512,12,3,9/10/2004
1102,3733,Redburn / White-Jacket / Moby-Dick,Herman Melville/G. Thomas Tanselle,4.2,1436,1031,72,4/15/1983
1103,3734,Pierre / Israel Potter / The Piazza Tales / The Confidence-Man / Uncollected Prose / Billy Budd,Herman Melville/Harrison Hayford,4.18,1478,348,16,4/1/1985
1104,3736,Redburn,Herman Melville/Harold Beaver,3.62,448,545,53,8/26/1976
1105,3738,Typee / Omoo / Mardi,Herman Melville/G. Thomas Tanselle,3.55,1333,644,26,5/6/1982
1106,3743,Harriet Spies Again (Harriet the Spy Adventures  #1),Helen Ericson,3.84,256,1360,52,8/26/2003
1107,3744,Harriet the Spy  Double Agent (Harriet the Spy Adventures),Maya Gold,3.8,160,1,0,9/13/2005
1108,3750,Moonraker (James Bond  #3),Ian Fleming,3.74,247,15204,780,12/31/2002
1109,3751,Moonraker's Bride,Madeleine Brent,4.31,319,55,13,6/12/1978
1110,3754,Dr No / Moonraker / Thunderball / From Russia with Love / On Her Majesty's Secret Service / Goldfinger,Ian Fleming,3.98,862,0,0,1/1/1984
1111,3758,Casino Royale (James Bond  #1),Ian Fleming,3.73,181,48961,2823,8/27/2002
1112,3759,Goldfinger (James Bond  #7),Ian Fleming,3.8,264,16055,639,8/27/2002
1113,3762,On Her Majesty's Secret Service (James Bond  #11),Ian Fleming,3.96,326,14108,428,9/2/2003
1114,3765,Octopussy & the Living Daylights (James Bond  #14),Ian Fleming,3.55,120,5074,211,4/6/2004
1115,3768,Book of Sketches,Jack Kerouac/George Condo,3.8,432,572,43,4/4/2006
1116,3769,The Dharma Bums,Jack Kerouac,3.92,204,1361,77,8/3/2000
1117,3770,Book of Haikus,Jack Kerouac,3.91,200,25,5,3/2/2004
1118,3774,The Subterraneans,Jack Kerouac,3.68,192,426,42,9/6/2007
1119,3776,Ballet Shoes,Noel Streatfeild,4.07,184,210,26,12/23/2004
1120,3782,Theater Shoes (Shoes  #4),Noel Streatfeild/Diane Goode,4.02,272,4461,158,11/15/1994
1121,3784,Movie Shoes (Shoes  #6),Noel Streatfeild,4,239,1351,32,5/1/1984
1122,3787,Party Shoes (Shoes  #5),Noel Streatfeild,3.64,243,430,33,9/1/2002
1123,3788,Thursday's Child (Margaret Thursday  #1),Noel Streatfeild,3.98,256,1059,38,12/1/1985
1124,3797,Miss Happiness and Miss Flower,Rumer Godden/Gary Blythe,4.27,104,913,66,9/1/2006
1125,3798,The River,Rumer Godden,3.95,128,377,54,4/16/2004
1126,3799,The Dolls' House,Rumer Godden/Christian Birmingham,4.01,153,1410,73,11/3/2006
1127,3801,China Court: The Hours of a Country House,Rumer Godden,3.97,358,516,77,12/31/1993
1128,3803,Rumer Godden,Anne Chisholm,3.82,335,9,5,6/11/1999
1129,3805,The Corrections,Jonathan Franzen,3.79,653,133237,7468,9/2/2002
1130,3806,Creative Correction: Extraordinary Ideas For Everyday Discipline,Lisa Whelchel/Stormie Omartian,3.93,367,1094,87,3/31/2010
1131,3815,Original Sin (Adam Dalgliesh #9),P.D. James,3.91,511,6736,297,12/2/2005
1132,3818,Original Sin: Illuminating the Riddle,Henri Blocher,3.68,158,64,16,10/2/2000
1133,3820,An Original Sin,Nina Bangs,3.75,394,369,16,7/1/1999
1134,3822,Aliens: Original Sin,Michael Jan Friedman,3.71,256,247,18,10/26/2005
1135,3825,Death in Holy Orders (Adam Dalgliesh  #11),P.D. James/Christa Seibicke,3.92,429,9847,516,3/26/2002
1136,3826,The Lighthouse (Adam Dalgliesh #13),P.D. James,3.81,383,10651,711,10/10/2006
1137,3827,Unnatural Causes (Adam Dalgliesh #3),P.D. James,3.94,218,9258,330,5/20/2002
1138,3828,Death of an Expert Witness (Adam Dalgliesh #6),P.D. James,3.99,306,8045,265,5/20/2002
1139,3829,A Mind To Murder (Adam Dalgliesh  #2),P.D. James,3.82,225,39,4,5/20/2002
1140,3830,A Taste for Death (Adam Dalgliesh  #7),P.D. James,4.02,459,10304,374,11/8/2005
1141,3831,Time To Be In Earnest: A Fragment Of Autobiography,P.D. James,3.93,306,495,76,2/27/2001
1142,3832,Cover Her Face (Adam Dalgliesh #1),P.D. James,3.93,250,26375,953,5/8/2001
1143,3833,The Black Tower (Adam Dalgliesh #5),P.D. James,4,352,13801,335,10/2/2001
1144,3834,Innocent Blood,P.D. James,3.68,400,3793,286,8/2/2001
1145,3835,Don Quixote,Miguel de Cervantes Saavedra/Edith Grossman/Harold Bloom,3.87,940,4956,705,4/26/2005
1146,3836,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,3.87,1023,160911,4087,2/25/2003
1147,3837,Don Quixote,Miguel de Cervantes Saavedra/Walter Starkie,3.87,544,71,5,6/3/2003
1148,3840,Don Quixote,Miguel de Cervantes Saavedra/Tobias Smollett/Carlos Fuentes,3.87,1168,393,40,4/10/2001
1149,3841,Lectures on Don Quixote,Vladimir Nabokov/Fredson Bowers/Guy Davenport/Miguel de Cervantes Saavedra/Samuel Putnam,3.87,240,275,14,4/18/1984
1150,3842,Cliffs Notes on Cervantes' Don Quixote,Marianne Sturman,3.61,96,21,2,7/8/1964
1151,3848,Desert Heat (Joanna Brady  #1),J.A. Jance,4,256,41,11,9/1/2004
1152,3849,Kentucky Heat,Fern Michaels,4.19,383,1869,46,9/1/2002
1153,3850,Heat Wave: A Social Autopsy of Disaster in Chicago,Eric Klinenberg,3.86,320,732,71,7/15/2003
1154,3851,Texas Heat (Texas  #2),Fern Michaels,4.18,496,2025,41,11/27/2001
1155,3852,Primal Heat (Includes: Breeds  #8.5; Devlin Dynasty  #1; Moon Lust  #1),Lora Leigh/Sherri L. King/Lorie O'Clare/Jaci Burton,4.13,196,3567,62,5/15/2004
1156,3853,Heat and Dust,Ruth Prawer Jhabvala,3.55,190,6214,270,4/16/1999
1157,3858,Holy Cow: An Indian Adventure,Sarah Macdonald,3.53,304,15315,1101,4/13/2004
1158,3859,Holy Cows and Hog Heaven: The Food Buyer's Guide to Farm Friendly Food,Joel Salatin/Michael Pollan,4.01,134,292,35,2/19/2005
1159,3867,The History of Love,Nicole Krauss,3.92,255,110082,9777,5/17/2006
1160,3869,A Brief History of Time,Stephen Hawking,4.17,212,239652,5860,9/1/1998
1161,3870,A Short History of Nearly Everything,Bill Bryson,4.21,624,352,37,11/1/2005
1162,3871,The Politically Incorrect Guide to American History,Thomas E. Woods Jr.,4.03,270,1604,153,11/1/2004
1163,3872,A History of the World in 6 Glasses,Tom Standage,3.76,336,14820,1686,5/16/2006
1164,3873,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,3.87,460,38915,1087,3/2/2004
1165,3875,The Sun Also Rises,Ernest Hemingway/William Hurt,3.82,8,302,69,10/17/2006
1166,3886,The Bon Appetit Cookbook,Barbara Fairchild,4.07,816,1816,22,8/15/2006
1167,3895,The Barefoot Contessa Cookbook,Ina Garten/Melanie Acevedo,4.15,256,28789,177,4/6/1999
1168,3900,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,Diane Johnson,3.51,204,240,46,5/1/2005
1169,3914,Sylvia,Leonard Michaels/Diane Johnson,3.86,129,807,95,5/29/2007
1170,3916,The Life Of Dashiell Hammett,Diane Johnson,3.73,344,4,0,1/23/1984
1172,3921,London is the Best City in America,Laura Dave,3.45,256,2168,233,5/18/2006
1174,3939,The Fall of Hyperion (Hyperion Cantos  #2),Dan Simmons,4.2,632,237,15,2/20/1992
1175,3940,Supreme Power: Hyperion,J. Michael Straczynski/Dan Jurgens,3.45,120,232,9,7/19/2006
1179,3972,Olympos (Ilium  #2),Dan Simmons,3.94,891,13300,484,7/25/2006
1180,3973,Ilium (Ilium  #1),Dan Simmons,4.03,752,21973,905,6/28/2005
1181,3974,The Terror,Dan Simmons,4.07,769,31711,3317,1/8/2007
1182,3975,Worlds Enough & Time: Five Tales of Speculative Fiction,Dan Simmons,3.75,272,953,61,11/26/2002
1183,3976,Hard Freeze (Joe Kurtz  #2),Dan Simmons,3.84,320,734,44,9/15/2003
1184,3977,Endymion (Hyperion Cantos  #3),Dan Simmons,4.17,563,38357,1111,12/1/1996
1185,3978,A Winter Haunting (Seasons of Horror  #2),Dan Simmons,3.6,371,6253,488,12/31/2002
1186,3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.18,639,165862,9143,8/25/2001
1187,3986,The Amazing Adventures of the Escapist: Volume 1,Michael Chabon/Glen David Gold/Bill Sienkiewicz/Howard Chaykin/Gene Colan/Steve Lieber/Eric Wight/Kevin  McCarthy,3.46,159,1097,105,5/18/2004
1188,3997,The Great House of God,Max Lucado,4.25,240,1101,58,10/31/2001
1189,4006,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,243,16483,685,9/6/1999
1190,4008,The Devil and Miss Prym (On the Seventh Day  #3),Paulo Coelho/Amanda Hopkinson/Nick Caistor,3.61,205,47673,2046,7/3/2006
1191,4009,Nine Stories,J.D. Salinger,4.19,198,112779,2897,1/30/2001
1192,4014,The Sun Rises: and Other Questions About Time and Seasons,Brenda Walpole,3.94,32,50,6,9/15/2006
1193,4023,American Psycho,Bret Easton Ellis,3.82,399,844,76,4/21/2010
1194,4031,Lunar Park,Bret Easton Ellis,3.7,404,24618,738,8/29/2006
1195,4035,The Burden of Proof (Kindle County Legal Thriller #2),Scott Turow,4.06,608,32337,272,12/1/2000
1196,4043,Godless,Pete Hautman,3.6,208,4213,735,11/1/2005
1197,4050,That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,3.59,228,12,1,9/2/2005
1198,4055,Soul Mates: Honouring the Mysteries of Love and Relationship,Thomas  Moore,3.99,288,4372,81,12/13/2013
1199,4060,Soul Mates & Twin Flames: The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),Elizabeth Clare Prophet,3.79,155,141,5,8/17/2017
1200,4066,Hot Chocolate for the Mystical Lover: 101 True Stories of Soul Mates Brought Together by Divine Intervention,Arielle Ford/Deepak Chopra,4.08,412,38,4,1/1/2001
1201,4069,Man's Search for Meaning,Viktor E. Frankl/Harold S. Kushner/William J. Winslade/Isle Lasch,4.36,165,282127,13449,6/1/2006
1202,4070,Man's Search for Meaning,Viktor E. Frankl/Gordon W. Allport/Ilse Lasch,4.36,165,391,44,3/30/2000
1203,4075,In Search of Memory: The Emergence of a New Science of Mind,Eric R. Kandel,4.1,430,3958,172,2/1/2006
1204,4077,Search Engine Optimization for Dummies,Peter Kent,3.79,382,143,20,5/1/2006
1205,4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt/Dave Thomas,4.31,321,12563,699,10/30/1999
1206,4100,Behind Closed Doors: Secrets of Great Management,Johanna Rothman/Esther Derby,3.96,176,840,63,9/26/2005
1207,4104,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.93,278,832,118,1/11/2005
1208,4106,Blink 182,Anne Hoppus,4.42,112,62,4,12/1/2001
1209,4108,I Blink: And Other Questions About My Body,Brigid Avison,3.92,32,36,1,4/25/2003
1210,4117,The Great Good Thing (The Sylvie Cycle  #1),Roderick Townley,3.9,224,1782,197,9/1/2003
1211,4119,The Great Good Place: Cafes  Coffee Shops  Bookstores  Bars  Hair Salons  and Other Hangouts at the Heart of a Community,Ray Oldenburg,3.83,384,608,78,8/18/1999
1212,4122,Built to Last: Successful Habits of Visionary Companies,James C. Collins/Jerry I. Porras,3.99,368,53749,509,11/2/2004
1213,4135,I Like You: Hospitality Under the Influence,Amy Sedaris,3.88,304,37258,1401,10/16/2006
1214,4140,Children Playing Before a Statue of Hercules,David Sedaris/Richard Yates/Dorothy Parker/Joyce Carol Oates/Lorrie Moore/Flannery O'Connor/Amy Hempel/Akhil   Sharma/Tim Johnston/Tobias Wolff/Sarah Vowell/Charles Baxter/Jhumpa Lahiri/Katherine Mansfield/Alice Munro/Jean Thompson/Frank Gannon/Patricia Highsmith/Jincy Willett,3.68,344,6490,463,8/1/2005
1215,4144,Bringing Down The House,Ben Mezrich,3.89,320,518,61,5/6/2004
1216,4162,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams/Peggy Matthews Rose,3.7,311,82,17,6/1/2007
1217,4165,The Hip-Hop Church: Connecting with the Movement Shaping Our Culture,Efrem Smith/Phil   Jackson,3.91,227,21,4,12/15/2005
1218,4167,The Final Season: Fathers  Sons  and One Last Season in a Classic American Ballpark,Tom Stanton,4.16,256,216,25,5/8/2002
1219,4191,The Cold Six Thousand (Underworld USA #2),James Ellroy,4.01,688,5642,265,6/11/2002
1220,4200,White Teeth,Zadie Smith,3.77,542,4202,406,1/25/2001
1221,4204,White Teeth,Zadie Smith,3.77,448,81,11,6/1/2001
1222,4207,White Teeth,Zadie Smith,3.77,542,1265,142,11/30/2000
1224,4221,The Guide to Dan Brown's the Solomon Key,Greg  Taylor,2.98,183,34,2,9/30/2005
1225,4223,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,756,3645,407,3/28/2006
1226,4227,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,528,1192,143,5/3/2005
1227,4232,The Illuminati,Larry Burkett,3.71,352,60,8,10/4/2004
1228,4241,The Illuminati Papers,Robert Anton Wilson,3.83,168,710,22,12/11/1997
1229,4248,The Da Vinci Code,Dan Brown,3.84,489,13934,1459,3/28/2006
1230,4249,The Da Vinci Code (Robert Langdon  #2),Dan Brown/Paul Michael,3.84,0,91,16,3/28/2006
1232,4251,Truth and Fiction in The Da Vinci Code: A Historian Reveals What We Really Know about Jesus  Mary Magdalene & Constantine,Bart D. Ehrman,3.64,207,533,50,5/18/2006
1233,4256,Harry Potter and the Prisoner of Azkaban (Harry Potter  #3),J.K. Rowling,4.56,480,3141,140,7/1/2008
1234,4259,Housekeeping vs. the Dirt,Nick Hornby/Sarah Vowell/Jess Walter/Jennie Erdal/Joshua Ferris,3.88,153,2636,302,9/13/2006
1235,4260,The Polysyllabic Spree,Nick Hornby,3.73,143,6828,621,11/30/2004
1236,4261,Songbook,Nick Hornby,3.56,207,10066,341,10/7/2003
1237,4263,My Favorite Year: A Collection of Football Writing,Nick Hornby/D.J. Taylor/Huw Richards/Chris Pierson/Roddy Doyle/Harry Ritchie/Harry Pearson/Olly Wicken/Graham Brack/Matt Nation/Ed Horton/Don  Watson,3.68,288,393,4,8/1/2001
1238,4264,Fever Pitch,Nick Hornby,3.74,247,28830,1069,3/1/1998
1239,4267,High Fidelity,Nick Hornby,3.94,323,827,101,3/1/2000
1240,4273,About a Boy,Nick Hornby,3.8,278,825,73,4/4/2002
1241,4277,The Complete Polysyllabic Spree,Nick Hornby,3.59,278,450,63,9/7/2006
1242,4278,Medicus (Gaius Petreius Ruso  #1),Ruth Downie,3.73,386,5723,695,3/6/2007
1243,4287,Middlesex Borough (Images of America: New Jersey),Middlesex Borough Heritage Committee,5,128,2,0,3/17/2003
1244,4295,David Foster Wallace's Infinite Jest: A Reader's Guide,Stephen J. Burn,3.82,96,900,48,5/20/2003
1245,4300,Scar Tissue,Anthony Kiedis,4.11,465,327,46,10/6/2004
1248,4325,Dreamland,Sarah Dessen,3.91,250,70043,3881,5/11/2004
